city,date,rate,state
Agartala,2020-08-02,76.63,Tripura
Agartala,2020-08-03,76.63,Tripura
Agartala,2020-08-04,76.63,Tripura
Agartala,2020-08-05,76.63,Tripura
Agartala,2020-08-06,76.63,Tripura
Agartala,2020-08-07,76.63,Tripura
Agartala,2020-08-08,76.63,Tripura
Agartala,2020-08-09,76.63,Tripura
Agartala,2020-08-10,76.63,Tripura
Agartala,2020-08-11,76.63,Tripura
Agartala,2020-08-12,76.63,Tripura
Agartala,2020-08-13,76.63,Tripura
Agartala,2020-08-14,76.63,Tripura
Agartala,2020-08-15,76.63,Tripura
Agartala,2020-08-16,76.77,Tripura
Agartala,2020-08-17,76.77,Tripura
Agartala,2020-08-18,76.77,Tripura
Agartala,2020-08-19,76.77,Tripura
Agartala,2020-08-20,76.77,Tripura
Agartala,2020-08-21,76.77,Tripura
Agartala,2020-08-22,76.77,Tripura
Agartala,2020-08-23,76.77,Tripura
Agartala,2020-08-24,76.77,Tripura
Agartala,2020-08-25,76.77,Tripura
Agartala,2020-08-26,76.77,Tripura
Agartala,2020-08-27,76.77,Tripura
Agartala,2020-08-28,76.77,Tripura
Agartala,2020-08-29,76.77,Tripura
Agartala,2020-08-30,76.77,Tripura
Agartala,2020-08-31,76.77,Tripura
Agartala,2020-09-01,76.77,Tripura
Agartala,2020-09-02,76.77,Tripura
Agartala,2020-09-03,76.7,Tripura
Agartala,2020-09-04,76.7,Tripura
Agartala,2020-09-05,76.57,Tripura
Agartala,2020-09-06,76.57,Tripura
Agartala,2020-09-07,76.38,Tripura
Agartala,2020-09-08,76.38,Tripura
Agartala,2020-09-09,76.38,Tripura
Agartala,2020-09-10,76.28,Tripura
Agartala,2020-09-11,76.28,Tripura
Agartala,2020-09-12,76.16,Tripura
Agartala,2020-09-13,76.16,Tripura
Agartala,2020-09-14,76.01,Tripura
Agartala,2020-09-15,75.78,Tripura
Agartala,2020-09-16,75.78,Tripura
Agartala,2020-09-17,75.6,Tripura
Agartala,2020-09-18,75.25,Tripura
Agartala,2020-09-19,75.03,Tripura
Agartala,2020-09-20,74.76,Tripura
Agartala,2020-09-21,74.6,Tripura
Agartala,2020-09-22,74.45,Tripura
Agartala,2020-09-23,74.45,Tripura
Agartala,2020-09-24,74.45,Tripura
Agartala,2020-09-25,74.27,Tripura
Agartala,2020-09-26,74.11,Tripura
Agartala,2020-09-27,73.96,Tripura
Agartala,2020-09-28,73.88,Tripura
Agartala,2020-09-29,73.79,Tripura
Agartala,2020-09-30,73.79,Tripura
Agartala,2020-10-01,73.79,Tripura
Agartala,2020-10-02,73.79,Tripura
Agartala,2020-10-03,73.79,Tripura
Agartala,2020-10-04,73.79,Tripura
Agartala,2020-10-05,73.79,Tripura
Agartala,2020-10-06,73.79,Tripura
Agartala,2020-10-07,73.79,Tripura
Agartala,2020-10-08,73.79,Tripura
Agartala,2020-10-09,73.79,Tripura
Agartala,2020-10-10,73.79,Tripura
Agartala,2020-10-11,73.79,Tripura
Agartala,2020-10-12,73.79,Tripura
Agartala,2020-10-13,73.79,Tripura
Agartala,2020-10-14,73.79,Tripura
Agartala,2020-10-15,73.79,Tripura
Agartala,2020-10-16,73.79,Tripura
Agartala,2020-10-17,73.79,Tripura
Agartala,2020-10-18,73.79,Tripura
Agartala,2020-10-19,73.79,Tripura
Agartala,2020-10-20,73.79,Tripura
Agartala,2020-10-21,73.79,Tripura
Agartala,2020-10-22,73.79,Tripura
Agartala,2020-10-23,73.79,Tripura
Agartala,2020-10-24,73.79,Tripura
Agartala,2020-10-25,73.79,Tripura
Agartala,2020-10-26,73.79,Tripura
Agartala,2020-10-27,73.79,Tripura
Agartala,2020-10-28,73.79,Tripura
Agartala,2020-10-29,73.79,Tripura
Agartala,2020-10-30,73.79,Tripura
Agartala,2020-10-31,73.79,Tripura
Agartala,2020-11-01,73.79,Tripura
Agartala,2020-11-02,73.79,Tripura
Agartala,2020-11-03,73.79,Tripura
Agartala,2020-11-04,73.79,Tripura
Agartala,2020-11-05,73.79,Tripura
Agartala,2020-11-06,73.79,Tripura
Agartala,2020-11-07,73.79,Tripura
Agartala,2020-11-08,73.79,Tripura
Agartala,2020-11-09,73.79,Tripura
Agartala,2020-11-10,73.79,Tripura
Agartala,2020-11-11,73.79,Tripura
Agartala,2020-11-12,73.79,Tripura
Agartala,2020-11-13,73.79,Tripura
Agartala,2020-11-14,73.79,Tripura
Agartala,2020-11-15,73.79,Tripura
Agartala,2020-11-16,73.79,Tripura
Agartala,2020-11-17,73.79,Tripura
Agartala,2020-11-18,73.79,Tripura
Agartala,2020-11-19,73.79,Tripura
Agartala,2020-11-20,73.84,Tripura
Agartala,2020-11-21,74.03,Tripura
Agartala,2020-11-22,74.2,Tripura
Agartala,2020-11-23,74.38,Tripura
Agartala,2020-11-24,74.54,Tripura
Agartala,2020-11-25,74.54,Tripura
Agartala,2020-11-26,75.75,Tripura
Agartala,2020-11-27,76.0,Tripura
Agartala,2020-11-28,76.27,Tripura
Agartala,2020-11-29,76.55,Tripura
Agartala,2020-11-30,76.55,Tripura
Agartala,2020-12-01,76.55,Tripura
Agartala,2020-12-02,76.72,Tripura
Agartala,2020-12-03,76.19,Tripura
Agartala,2020-12-04,76.42,Tripura
Agartala,2020-12-05,76.67,Tripura
Agartala,2020-12-07,77.26,Tripura
Agartala,2020-12-08,77.26,Tripura
Agartala,2020-12-09,77.26,Tripura
Agartala,2020-12-10,77.26,Tripura
Agartala,2020-12-11,77.26,Tripura
Agartala,2020-12-12,77.26,Tripura
Agartala,2020-12-13,77.26,Tripura
Agartala,2020-12-14,77.26,Tripura
Agartala,2020-12-15,77.26,Tripura
Agartala,2020-12-16,77.26,Tripura
Agartala,2020-12-17,77.26,Tripura
Agartala,2020-12-18,77.26,Tripura
Agartala,2020-12-19,77.26,Tripura
Agartala,2020-12-20,77.26,Tripura
Agartala,2020-12-21,77.26,Tripura
Agartala,2020-12-22,77.26,Tripura
Agartala,2020-12-23,77.26,Tripura
Agartala,2020-12-24,77.26,Tripura
Agartala,2020-12-25,77.26,Tripura
Agartala,2020-12-26,77.26,Tripura
Agartala,2020-12-27,77.26,Tripura
Agartala,2020-12-28,77.26,Tripura
Agartala,2020-12-29,77.26,Tripura
Agartala,2020-12-30,77.26,Tripura
Agartala,2020-12-31,77.26,Tripura
Aizwal,2012-11-01,46.44,Mizoram
Aizwal,2013-01-18,46.95,Mizoram
Aizwal,2013-02-16,47.45,Mizoram
Aizwal,2013-03-23,47.96,Mizoram
Aizwal,2013-05-11,49.01,Mizoram
Aizwal,2013-06-01,49.57,Mizoram
Aizwal,2013-07-02,50.14,Mizoram
Aizwal,2013-08-01,50.7,Mizoram
Aizwal,2013-09-01,51.27,Mizoram
Aizwal,2013-10-01,51.84,Mizoram
Aizwal,2013-11-01,52.42,Mizoram
Aizwal,2013-12-01,52.98,Mizoram
Aizwal,2013-12-21,53.08,Mizoram
Aizwal,2014-01-04,53.64,Mizoram
Aizwal,2014-02-01,54.21,Mizoram
Aizwal,2014-03-01,54.77,Mizoram
Aizwal,2014-05-13,56.0,Mizoram
Aizwal,2014-06-01,56.56,Mizoram
Aizwal,2014-07-01,57.13,Mizoram
Aizwal,2014-08-01,57.69,Mizoram
Aizwal,2014-08-31,58.26,Mizoram
Aizwal,2014-10-19,54.9,Mizoram
Aizwal,2014-11-01,52.67,Mizoram
Aizwal,2014-12-01,51.84,Mizoram
Aizwal,2014-12-16,49.85,Mizoram
Aizwal,2015-01-17,47.6,Mizoram
Aizwal,2015-02-04,45.36,Mizoram
Aizwal,2015-02-16,45.97,Mizoram
Aizwal,2015-03-01,49.1,Mizoram
Aizwal,2015-04-02,47.85,Mizoram
Aizwal,2015-04-15,46.55,Mizoram
Aizwal,2015-05-01,48.91,Mizoram
Aizwal,2015-05-16,51.61,Mizoram
Aizwal,2015-06-16,50.32,Mizoram
Aizwal,2015-07-01,49.61,Mizoram
Aizwal,2015-07-15,47.36,Mizoram
Aizwal,2015-08-01,43.89,Mizoram
Aizwal,2015-08-15,42.76,Mizoram
Aizwal,2015-09-01,42.28,Mizoram
Aizwal,2015-09-01,42.28,Mizoram
Aizwal,2015-10-01,42.82,Mizoram
Aizwal,2015-10-16,43.73,Mizoram
Aizwal,2015-11-16,44.57,Mizoram
Aizwal,2015-12-01,44.34,Mizoram
Aizwal,2015-12-16,43.89,Mizoram
Aizwal,2016-01-01,42.88,Mizoram
Aizwal,2016-01-15,42.06,Mizoram
Aizwal,2016-02-01,42.02,Mizoram
Aizwal,2016-02-17,42.29,Mizoram
Aizwal,2016-03-09,43.68,Mizoram
Aizwal,2016-03-16,43.74,Mizoram
Aizwal,2016-03-17,45.49,Mizoram
Aizwal,2016-04-05,46.42,Mizoram
Aizwal,2016-04-16,45.24,Mizoram
Aizwal,2016-05-01,47.98,Mizoram
Aizwal,2016-05-17,49.19,Mizoram
Aizwal,2016-06-01,51.35,Mizoram
Aizwal,2016-06-16,52.56,Mizoram
Aizwal,2016-07-01,52.12,Mizoram
Aizwal,2016-07-15,51.72,Mizoram
Aizwal,2016-08-01,49.79,Mizoram
Aizwal,2016-08-15,47.87,Mizoram
Aizwal,2016-09-01,50.43,Mizoram
Aizwal,2016-09-15,50.12,Mizoram
Aizwal,2016-10-05,50.13,Mizoram
Aizwal,2016-10-15,52.79,Mizoram
Aizwal,2016-11-06,53.77,Mizoram
Aizwal,2016-11-16,52.13,Mizoram
Aizwal,2016-12-01,51.99,Mizoram
Aizwal,2016-12-17,54.09,Mizoram
Aizwal,2017-01-01,55.16,Mizoram
Aizwal,2017-01-16,56.34,Mizoram
Aizwal,2017-04-01,53.19,Mizoram
Aizwal,2017-04-16,54.41,Mizoram
Aizwal,2017-05-01,54.9,Mizoram
Aizwal,2017-05-16,52.64,Mizoram
Aizwal,2017-06-01,53.68,Mizoram
Aizwal,2017-06-16,52.22,Mizoram
Aizwal,2017-06-19,51.76,Mizoram
Aizwal,2017-06-20,51.68,Mizoram
Aizwal,2017-06-21,51.72,Mizoram
Aizwal,2017-06-22,51.66,Mizoram
Aizwal,2017-06-23,51.58,Mizoram
Aizwal,2017-06-26,51.31,Mizoram
Aizwal,2017-06-27,51.27,Mizoram
Aizwal,2017-06-28,51.31,Mizoram
Aizwal,2017-06-29,51.26,Mizoram
Aizwal,2017-06-30,51.24,Mizoram
Aizwal,2017-07-03,51.22,Mizoram
Aizwal,2017-07-04,51.15,Mizoram
Aizwal,2017-07-05,51.19,Mizoram
Aizwal,2017-07-06,51.31,Mizoram
Aizwal,2017-07-07,51.51,Mizoram
Aizwal,2017-07-10,52.26,Mizoram
Aizwal,2017-07-11,52.4,Mizoram
Aizwal,2017-07-12,52.44,Mizoram
Aizwal,2017-07-13,52.35,Mizoram
Aizwal,2017-07-14,52.32,Mizoram
Aizwal,2017-07-17,52.68,Mizoram
Aizwal,2017-07-18,52.69,Mizoram
Aizwal,2017-07-19,52.73,Mizoram
Aizwal,2017-07-20,52.74,Mizoram
Aizwal,2017-07-21,52.67,Mizoram
Aizwal,2017-07-24,52.63,Mizoram
Aizwal,2017-07-25,52.64,Mizoram
Aizwal,2017-07-26,52.6,Mizoram
Aizwal,2017-07-27,52.59,Mizoram
Aizwal,2017-07-28,52.67,Mizoram
Aizwal,2017-07-31,53.13,Mizoram
Aizwal,2017-08-01,53.25,Mizoram
Aizwal,2017-08-02,53.26,Mizoram
Aizwal,2017-08-04,53.71,Mizoram
Aizwal,2017-08-07,54.24,Mizoram
Aizwal,2017-08-08,54.31,Mizoram
Aizwal,2017-08-09,54.36,Mizoram
Aizwal,2017-08-10,54.39,Mizoram
Aizwal,2017-08-11,54.55,Mizoram
Aizwal,2017-08-14,54.85,Mizoram
Aizwal,2017-08-16,54.91,Mizoram
Aizwal,2017-08-17,54.94,Mizoram
Aizwal,2017-08-18,54.84,Mizoram
Aizwal,2017-08-21,54.62,Mizoram
Aizwal,2017-08-23,54.66,Mizoram
Aizwal,2017-08-24,54.62,Mizoram
Aizwal,2017-08-28,54.64,Mizoram
Aizwal,2017-08-29,54.58,Mizoram
Aizwal,2017-08-30,54.62,Mizoram
Aizwal,2017-08-31,54.66,Mizoram
Aizwal,2017-09-01,54.69,Mizoram
Aizwal,2017-09-04,54.91,Mizoram
Aizwal,2017-09-05,55.01,Mizoram
Aizwal,2017-09-07,55.14,Mizoram
Aizwal,2017-09-08,55.32,Mizoram
Aizwal,2017-09-11,56.1,Mizoram
Aizwal,2017-09-12,56.22,Mizoram
Aizwal,2017-09-13,56.2,Mizoram
Aizwal,2017-09-14,56.24,Mizoram
Aizwal,2017-09-15,56.3,Mizoram
Aizwal,2017-09-19,56.33,Mizoram
Aizwal,2017-09-20,56.29,Mizoram
Aizwal,2017-09-21,56.18,Mizoram
Aizwal,2017-09-22,56.19,Mizoram
Aizwal,2017-09-25,56.2,Mizoram
Aizwal,2017-09-26,56.19,Mizoram
Aizwal,2017-09-27,56.17,Mizoram
Aizwal,2017-09-28,56.2,Mizoram
Aizwal,2017-09-29,56.28,Mizoram
Aizwal,2017-10-03,56.59,Mizoram
Aizwal,2017-10-04,54.47,Mizoram
Aizwal,2017-10-05,54.44,Mizoram
Aizwal,2017-10-06,54.53,Mizoram
Aizwal,2017-10-09,54.54,Mizoram
Aizwal,2017-10-10,54.57,Mizoram
Aizwal,2017-10-11,54.6,Mizoram
Aizwal,2017-10-12,54.55,Mizoram
Aizwal,2017-10-13,54.58,Mizoram
Aizwal,2017-10-16,54.45,Mizoram
Aizwal,2017-10-17,54.42,Mizoram
Aizwal,2017-10-18,54.45,Mizoram
Aizwal,2017-10-24,54.66,Mizoram
Aizwal,2017-10-25,54.72,Mizoram
Aizwal,2017-10-26,54.78,Mizoram
Aizwal,2017-10-30,55.15,Mizoram
Aizwal,2017-10-31,55.25,Mizoram
Aizwal,2017-11-01,55.34,Mizoram
Aizwal,2017-11-02,55.43,Mizoram
Aizwal,2017-11-03,55.53,Mizoram
Aizwal,2017-11-06,55.82,Mizoram
Aizwal,2017-11-07,55.85,Mizoram
Aizwal,2017-11-09,55.89,Mizoram
Aizwal,2017-11-10,55.96,Mizoram
Aizwal,2017-11-14,55.92,Mizoram
Aizwal,2017-11-15,55.9,Mizoram
Aizwal,2017-11-16,55.89,Mizoram
Aizwal,2017-11-20,55.98,Mizoram
Aizwal,2017-11-21,55.91,Mizoram
Aizwal,2017-11-22,55.88,Mizoram
Aizwal,2017-11-24,55.91,Mizoram
Aizwal,2017-11-27,55.99,Mizoram
Aizwal,2017-11-28,55.95,Mizoram
Aizwal,2017-11-29,56.02,Mizoram
Aizwal,2017-11-30,55.97,Mizoram
Aizwal,2017-12-01,55.98,Mizoram
Aizwal,2017-12-05,56.08,Mizoram
Aizwal,2017-12-06,56.03,Mizoram
Aizwal,2017-12-08,56.02,Mizoram
Aizwal,2017-12-12,55.92,Mizoram
Aizwal,2017-12-13,55.9,Mizoram
Aizwal,2017-12-14,55.91,Mizoram
Aizwal,2017-12-15,55.96,Mizoram
Aizwal,2017-12-18,56.19,Mizoram
Aizwal,2017-12-19,56.29,Mizoram
Aizwal,2017-12-20,56.38,Mizoram
Aizwal,2017-12-21,56.41,Mizoram
Aizwal,2017-12-22,56.47,Mizoram
Aizwal,2017-12-26,56.92,Mizoram
Aizwal,2017-12-28,57.01,Mizoram
Aizwal,2017-12-29,57.09,Mizoram
Aizwal,2018-01-01,57.29,Mizoram
Aizwal,2018-01-02,57.28,Mizoram
Aizwal,2018-01-03,57.41,Mizoram
Aizwal,2018-01-05,57.52,Mizoram
Aizwal,2018-01-08,58.05,Mizoram
Aizwal,2018-01-09,58.17,Mizoram
Aizwal,2018-01-10,58.29,Mizoram
Aizwal,2018-01-11,58.46,Mizoram
Aizwal,2018-01-16,59.3,Mizoram
Aizwal,2018-01-17,59.47,Mizoram
Aizwal,2018-01-18,59.65,Mizoram
Aizwal,2018-01-19,59.83,Mizoram
Aizwal,2018-01-22,60.38,Mizoram
Aizwal,2018-01-23,60.56,Mizoram
Aizwal,2018-01-24,60.74,Mizoram
Aizwal,2018-01-25,60.88,Mizoram
Aizwal,2018-01-29,61.26,Mizoram
Aizwal,2018-01-30,61.33,Mizoram
Aizwal,2018-02-01,61.48,Mizoram
Aizwal,2018-02-05,61.51,Mizoram
Aizwal,2018-02-06,61.59,Mizoram
Aizwal,2018-02-08,61.52,Mizoram
Aizwal,2018-02-09,61.48,Mizoram
Aizwal,2018-02-12,61.01,Mizoram
Aizwal,2018-02-13,60.9,Mizoram
Aizwal,2018-02-15,60.72,Mizoram
Aizwal,2018-02-16,60.44,Mizoram
Aizwal,2018-02-19,59.88,Mizoram
Aizwal,2018-02-20,59.74,Mizoram
Aizwal,2018-02-21,59.75,Mizoram
Aizwal,2018-02-22,59.74,Mizoram
Aizwal,2018-02-23,59.66,Mizoram
Aizwal,2018-02-26,59.62,Mizoram
Aizwal,2018-02-27,59.6,Mizoram
Aizwal,2018-03-01,59.76,Mizoram
Aizwal,2018-03-02,59.98,Mizoram
Aizwal,2018-03-05,60.38,Mizoram
Aizwal,2018-03-06,60.44,Mizoram
Aizwal,2018-03-08,60.39,Mizoram
Aizwal,2018-03-09,60.37,Mizoram
Aizwal,2018-03-12,60.36,Mizoram
Aizwal,2018-03-13,60.34,Mizoram
Aizwal,2018-03-15,60.36,Mizoram
Aizwal,2018-03-16,60.3,Mizoram
Aizwal,2018-03-19,60.22,Mizoram
Aizwal,2018-03-20,60.29,Mizoram
Aizwal,2018-03-22,60.37,Mizoram
Aizwal,2018-03-23,60.49,Mizoram
Aizwal,2018-03-26,61.11,Mizoram
Aizwal,2018-03-27,61.22,Mizoram
Aizwal,2018-03-29,61.36,Mizoram
Aizwal,2018-03-30,61.57,Mizoram
Aizwal,2018-04-02,62.08,Mizoram
Aizwal,2018-04-03,62.21,Mizoram
Aizwal,2018-04-05,62.24,Mizoram
Aizwal,2018-04-09,62.32,Mizoram
Aizwal,2018-04-10,62.35,Mizoram
Aizwal,2018-04-12,62.32,Mizoram
Aizwal,2018-04-13,62.35,Mizoram
Aizwal,2018-04-16,62.56,Mizoram
Aizwal,2018-04-19,62.65,Mizoram
Aizwal,2018-04-20,62.68,Mizoram
Aizwal,2018-04-23,63.11,Mizoram
Aizwal,2018-04-24,63.28,Mizoram
Aizwal,2018-05-14,63.54,Mizoram
Aizwal,2018-05-15,63.75,Mizoram
Aizwal,2018-05-16,63.95,Mizoram
Aizwal,2018-05-17,64.16,Mizoram
Aizwal,2018-05-18,63.54,Mizoram
Aizwal,2018-05-21,65.15,Mizoram
Aizwal,2018-05-22,65.4,Mizoram
Aizwal,2018-05-23,65.65,Mizoram
Aizwal,2018-05-24,65.83,Mizoram
Aizwal,2018-05-25,66.04,Mizoram
Aizwal,2018-05-26,66.19,Mizoram
Aizwal,2018-05-27,66.34,Mizoram
Aizwal,2018-05-28,66.45,Mizoram
Aizwal,2018-05-29,66.58,Mizoram
Aizwal,2018-05-31,66.52,Mizoram
Aizwal,2018-06-01,66.47,Mizoram
Aizwal,2018-06-02,66.39,Mizoram
Aizwal,2018-06-04,66.25,Mizoram
Aizwal,2018-06-05,66.17,Mizoram
Aizwal,2018-06-06,66.09,Mizoram
Aizwal,2018-06-07,66.02,Mizoram
Aizwal,2018-06-08,65.88,Mizoram
Aizwal,2018-06-09,65.59,Mizoram
Aizwal,2018-06-10,65.43,Mizoram
Aizwal,2018-06-11,65.29,Mizoram
Aizwal,2018-06-12,65.21,Mizoram
Aizwal,2018-06-17,65.14,Mizoram
Aizwal,2018-06-21,65.06,Mizoram
Aizwal,2018-06-23,65.01,Mizoram
Aizwal,2018-06-24,64.96,Mizoram
Aizwal,2018-06-25,64.91,Mizoram
Aizwal,2018-06-26,64.81,Mizoram
Aizwal,2018-07-05,64.93,Mizoram
Aizwal,2018-07-06,65.08,Mizoram
Aizwal,2018-07-09,65.48,Mizoram
Aizwal,2018-07-10,65.63,Mizoram
Aizwal,2018-07-12,65.7,Mizoram
Aizwal,2018-07-13,65.82,Mizoram
Aizwal,2018-07-16,65.86,Mizoram
Aizwal,2018-07-19,65.78,Mizoram
Aizwal,2018-07-20,65.66,Mizoram
Aizwal,2018-07-23,65.34,Mizoram
Aizwal,2018-07-24,65.24,Mizoram
Aizwal,2018-07-30,65.2,Mizoram
Aizwal,2018-07-31,65.27,Mizoram
Aizwal,2018-08-02,65.42,Mizoram
Aizwal,2018-08-03,65.5,Mizoram
Aizwal,2018-08-06,65.9,Mizoram
Aizwal,2018-08-07,65.96,Mizoram
Aizwal,2018-08-16,66.23,Mizoram
Aizwal,2018-08-17,66.31,Mizoram
Aizwal,2018-08-20,66.49,Mizoram
Aizwal,2018-08-21,66.55,Mizoram
Aizwal,2018-08-24,66.63,Mizoram
Aizwal,2018-08-25,63.24,Mizoram
Aizwal,2018-08-26,63.33,Mizoram
Aizwal,2018-08-27,66.89,Mizoram
Aizwal,2018-08-28,67.04,Mizoram
Aizwal,2018-08-29,67.17,Mizoram
Aizwal,2018-08-30,67.34,Mizoram
Aizwal,2018-08-31,67.61,Mizoram
Aizwal,2018-09-03,68.55,Mizoram
Aizwal,2018-09-04,68.73,Mizoram
Aizwal,2018-09-06,68.93,Mizoram
Aizwal,2018-09-07,69.43,Mizoram
Aizwal,2018-09-10,70.16,Mizoram
Aizwal,2018-09-11,70.29,Mizoram
Aizwal,2018-09-13,70.4,Mizoram
Aizwal,2018-09-14,70.61,Mizoram
Aizwal,2018-09-15,70.84,Mizoram
Aizwal,2018-09-16,71.01,Mizoram
Aizwal,2018-09-17,71.07,Mizoram
Aizwal,2018-09-18,71.16,Mizoram
Aizwal,2018-09-23,71.25,Mizoram
Aizwal,2018-09-24,71.3,Mizoram
Aizwal,2018-09-25,71.4,Mizoram
Aizwal,2018-09-27,71.51,Mizoram
Aizwal,2018-09-28,71.68,Mizoram
Aizwal,2018-09-30,72.04,Mizoram
Aizwal,2018-10-01,72.32,Mizoram
Aizwal,2018-10-02,72.46,Mizoram
Aizwal,2018-10-04,72.64,Mizoram
Aizwal,2018-10-05,70.24,Mizoram
Aizwal,2018-10-06,70.52,Mizoram
Aizwal,2018-10-07,70.8,Mizoram
Aizwal,2018-10-08,71.07,Mizoram
Aizwal,2018-10-09,71.35,Mizoram
Aizwal,2018-10-10,71.58,Mizoram
Aizwal,2018-10-11,71.84,Mizoram
Aizwal,2018-10-12,72.11,Mizoram
Aizwal,2018-10-13,72.39,Mizoram
Aizwal,2018-10-14,72.57,Mizoram
Aizwal,2018-10-15,72.65,Mizoram
Aizwal,2018-10-16,72.87,Mizoram
Aizwal,2018-10-18,72.76,Mizoram
Aizwal,2018-10-19,72.67,Mizoram
Aizwal,2018-10-20,72.55,Mizoram
Aizwal,2018-10-22,72.13,Mizoram
Aizwal,2018-10-23,72.06,Mizoram
Aizwal,2018-10-25,72.01,Mizoram
Aizwal,2018-10-26,71.95,Mizoram
Aizwal,2018-10-29,71.1,Mizoram
Aizwal,2018-10-30,71.04,Mizoram
Aizwal,2018-11-01,71.06,Mizoram
Aizwal,2018-11-02,71.0,Mizoram
Aizwal,2018-11-05,70.56,Mizoram
Aizwal,2018-11-06,70.47,Mizoram
Aizwal,2018-11-12,69.74,Mizoram
Aizwal,2018-11-13,69.63,Mizoram
Aizwal,2018-11-15,69.53,Mizoram
Aizwal,2018-11-16,69.38,Mizoram
Aizwal,2018-11-19,68.86,Mizoram
Aizwal,2018-11-20,68.75,Mizoram
Aizwal,2018-11-22,68.46,Mizoram
Aizwal,2018-11-23,68.07,Mizoram
Aizwal,2018-11-26,66.85,Mizoram
Aizwal,2018-11-27,66.46,Mizoram
Aizwal,2018-11-28,66.08,Mizoram
Aizwal,2018-11-29,65.74,Mizoram
Aizwal,2018-11-30,65.34,Mizoram
Aizwal,2018-12-01,64.98,Mizoram
Aizwal,2018-12-02,64.65,Mizoram
Aizwal,2018-12-03,64.29,Mizoram
Aizwal,2018-12-04,64.03,Mizoram
Aizwal,2018-12-06,63.62,Mizoram
Aizwal,2018-12-07,63.23,Mizoram
Aizwal,2018-12-10,62.53,Mizoram
Aizwal,2018-12-11,62.33,Mizoram
Aizwal,2018-12-14,62.24,Mizoram
Aizwal,2018-12-17,62.15,Mizoram
Aizwal,2018-12-18,62.21,Mizoram
Aizwal,2018-12-21,62.07,Mizoram
Aizwal,2018-12-24,61.53,Mizoram
Aizwal,2018-12-27,61.47,Mizoram
Aizwal,2018-12-28,61.33,Mizoram
Aizwal,2018-12-31,60.6,Mizoram
Aizwal,2019-01-02,60.49,Mizoram
Aizwal,2019-01-04,60.28,Mizoram
Aizwal,2019-01-07,60.09,Mizoram
Aizwal,2019-01-10,60.37,Mizoram
Aizwal,2019-01-11,60.63,Mizoram
Aizwal,2019-01-14,61.95,Mizoram
Aizwal,2019-01-16,62.34,Mizoram
Aizwal,2019-01-17,62.52,Mizoram
Aizwal,2019-01-18,62.71,Mizoram
Aizwal,2019-01-21,63.41,Mizoram
Aizwal,2019-01-22,63.6,Mizoram
Aizwal,2019-01-25,63.69,Mizoram
Aizwal,2019-01-29,63.59,Mizoram
Aizwal,2019-01-31,63.51,Mizoram
Aizwal,2019-02-01,63.35,Mizoram
Aizwal,2019-02-05,63.16,Mizoram
Aizwal,2019-02-07,63.21,Mizoram
Aizwal,2019-02-11,63.27,Mizoram
Aizwal,2019-02-14,63.32,Mizoram
Aizwal,2019-02-15,63.37,Mizoram
Aizwal,2019-02-18,63.74,Mizoram
Aizwal,2019-02-19,63.8,Mizoram
Aizwal,2019-02-22,64.1,Mizoram
Aizwal,2019-02-25,64.4,Mizoram
Aizwal,2019-02-26,64.52,Mizoram
Aizwal,2019-02-28,64.59,Mizoram
Aizwal,2019-03-01,64.73,Mizoram
Aizwal,2019-03-04,65.14,Mizoram
Aizwal,2019-03-05,65.23,Mizoram
Aizwal,2019-03-08,65.14,Mizoram
Aizwal,2019-03-11,65.04,Mizoram
Aizwal,2019-03-12,64.97,Mizoram
Aizwal,2019-03-14,64.92,Mizoram
Aizwal,2019-03-15,64.83,Mizoram
Aizwal,2019-03-18,64.53,Mizoram
Aizwal,2019-03-19,64.43,Mizoram
Aizwal,2019-03-21,64.35,Mizoram
Aizwal,2019-03-22,64.28,Mizoram
Aizwal,2019-03-23,64.23,Mizoram
Aizwal,2019-03-25,64.13,Mizoram
Aizwal,2019-03-28,64.03,Mizoram
Aizwal,2019-03-29,63.95,Mizoram
Aizwal,2019-04-01,63.77,Mizoram
Aizwal,2019-04-04,63.82,Mizoram
Aizwal,2019-04-08,63.79,Mizoram
Aizwal,2019-04-12,63.86,Mizoram
Aizwal,2019-04-15,63.93,Mizoram
Aizwal,2019-04-16,63.98,Mizoram
Aizwal,2019-04-20,64.05,Mizoram
Aizwal,2019-04-22,64.12,Mizoram
Aizwal,2019-04-25,64.2,Mizoram
Aizwal,2019-04-26,64.27,Mizoram
Aizwal,2019-04-29,64.31,Mizoram
Aizwal,2019-04-30,64.36,Mizoram
Aizwal,2019-05-02,64.27,Mizoram
Aizwal,2019-05-04,64.28,Mizoram
Aizwal,2019-05-05,64.23,Mizoram
Aizwal,2019-05-09,64.13,Mizoram
Aizwal,2019-05-10,64.05,Mizoram
Aizwal,2019-05-11,63.87,Mizoram
Aizwal,2019-05-12,63.7,Mizoram
Aizwal,2019-05-13,63.58,Mizoram
Aizwal,2019-05-14,63.46,Mizoram
Aizwal,2019-05-16,63.51,Mizoram
Aizwal,2019-05-17,63.56,Mizoram
Aizwal,2019-05-20,63.7,Mizoram
Aizwal,2019-05-21,63.79,Mizoram
Aizwal,2019-05-23,63.88,Mizoram
Aizwal,2019-05-24,64.03,Mizoram
Aizwal,2019-05-25,64.14,Mizoram
Aizwal,2019-05-26,64.21,Mizoram
Aizwal,2019-05-28,64.26,Mizoram
